DDCTransactionIdD15FAE62436A185AAE38218A34936D87_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.22.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.962727ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_243, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/Cave.uasset, FlushAsyncLoading=0.015367ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.117827ms, TagPackageExports=2.914574ms, BeginCacheForCookedPlatformData=0.010643ms, SerializeImports=0.202551ms, GatherLocalizableTextData=0.002366ms, MarkNames=0.021674ms, SerializeSummary=0.009064ms, SerializeNames=0.092216ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.180487ms, SortExportsNonSeekfree=0.258904ms, SortExportsSeekfreeConstructor=0.006702ms, SortExportsSeekfreeInner=2.599318ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.022460ms, SerializeImportMap=0.007883ms, SerializeExportMap=0.007488ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011429ms, SerializeExports=0.074480ms, SerializeBulkData=0.007484ms, AsyncWrite=0.056352ms, UnaccountedTime=0.100885ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/blinn3.uasset, AllOfLoadPackage_Duration=0.046503ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006698ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.087880ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018917ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.924427ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_244, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/blinn3.uasset, FlushAsyncLoading=0.014976ms, FlushStreamingFunc=0.003152ms, BlockTillAllRequestsFinished=0.002760ms, ResetLoadersForSaveUnMarkAllObjects=0.152506ms, TagPackageExports=0.195462ms, BeginCacheForCookedPlatformData=0.004731ms, SerializeImports=0.305407ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.003546ms, SerializeSummary=0.007488ms, SerializeNames=0.045318ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.009853ms, SortExportsNonSeekfree=0.005908ms, SortExportsSeekfreeConstructor=0.006702ms, SortExportsSeekfreeInner=0.427175ms, SortExportsSeekfree=0.002760ms, BuildDependencyMap=0.005513ms, SerializeImportMap=0.002366ms, SerializeExportMap=0.002366ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016160ms, SerializeExports=0.295162ms, SerializeBulkData=0.007879ms, AsyncWrite=0.071719ms, UnaccountedTime=0.086699ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/blinn2.uasset, AllOfLoadPackage_Duration=0.037834ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006702ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.091426ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016943ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.104519ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_245, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/blinn2.uasset, FlushAsyncLoading=0.016157ms, FlushStreamingFunc=0.008669ms, BlockTillAllRequestsFinished=0.003546ms, ResetLoadersForSaveUnMarkAllObjects=0.146993ms, TagPackageExports=0.306588ms, BeginCacheForCookedPlatformData=0.005912ms, SerializeImports=0.226200ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.003155ms, SerializeSummary=0.008274ms, SerializeNames=0.046499ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.009459ms, SortExportsNonSeekfree=0.006307ms, SortExportsSeekfreeConstructor=0.007488ms, SortExportsSeekfreeInner=0.431512ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.006307ms, SerializeImportMap=0.002757ms, SerializeExportMap=0.001971ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015765ms, SerializeExports=0.292797ms, SerializeBulkData=0.007488ms, AsyncWrite=0.082362ms, UnaccountedTime=0.087485ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/blinn1.uasset, AllOfLoadPackage_Duration=0.047684ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009459ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.110734ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016551ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.807390ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_246, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/blinn1.uasset, FlushAsyncLoading=0.016157ms, FlushStreamingFunc=0.002760ms, BlockTillAllRequestsFinished=0.002757ms, ResetLoadersForSaveUnMarkAllObjects=0.175364ms, TagPackageExports=0.188369ms, BeginCacheForCookedPlatformData=0.004333ms, SerializeImports=0.217136ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.005122ms, SerializeSummary=0.011034ms, SerializeNames=0.070538ms, SerializeGatherableTextData=0.003550ms, BuildExportMap=0.016157ms, SortExportsNonSeekfree=0.008274ms, SortExportsSeekfreeConstructor=0.010245ms, SortExportsSeekfreeInner=0.473287ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.006303ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.001971ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015371ms, SerializeExports=0.295158ms, SerializeBulkData=0.008672ms, AsyncWrite=0.071723ms, UnaccountedTime=0.081573ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/BackToHub.uasset, AllOfLoadPackage_Duration=19.066121ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.080388ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.083148ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.139501ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.264464ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_247, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/LevelTransfer/BackToHub.uasset, FlushAsyncLoading=0.016160ms, FlushStreamingFunc=0.002757ms, BlockTillAllRequestsFinished=0.003152ms, ResetLoadersForSaveUnMarkAllObjects=0.126105ms, TagPackageExports=2.549268ms, BeginCacheForCookedPlatformData=0.007488ms, SerializeImports=0.185214ms, GatherLocalizableTextData=0.002366ms, MarkNames=0.020098ms, SerializeSummary=0.008278ms, SerializeNames=0.088271ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.164330ms, SortExportsNonSeekfree=0.270337ms, SortExportsSeekfreeConstructor=0.007093ms, SortExportsSeekfreeInner=2.379816ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.020098ms, SerializeImportMap=0.007488ms, SerializeExportMap=0.007488ms, SerializeDependencyMap=0.004336ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011034ms, SerializeExports=0.070933ms, SerializeBulkData=0.006698ms, AsyncWrite=0.050835ms, UnaccountedTime=0.086695ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/DynamicText/TutorialIslandText.uasset, AllOfLoadPackage_Duration=1.476601ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003546ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.129651ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011034ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.972971ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_248, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/DynamicText/TutorialIslandText.uasset, FlushAsyncLoading=0.015762ms, FlushStreamingFunc=0.004336ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.107188ms, TagPackageExports=0.007488ms, BeginCacheForCookedPlatformData=0.002366ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_673, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf276606D8__3F1978FC658AF52E66E582052183B4DC343FE52C, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=140623 bytes, Retrieved=true, Duration=0.416536ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_674, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_673, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.104427ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_675, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_673, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.190340ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_676, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf276606D8__8A78E2B07DFA680D8D9854396D7193214CF50DB7, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=108915 bytes, Retrieved=true, Duration=0.292007ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_677, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_676, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068571ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_678, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_676, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.124924ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_679, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf75BCD3E0__B65FF0DE30FEFF7C077114CC53B38562635999AC, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=140663 bytes, Retrieved=true, Duration=0.313684ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_680, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_679, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062656ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_681, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_679, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.132803ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_682, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf75BCD3E0__E92E85D87BFF6EB0EAB2B1B220E7CCD5C7D1B96B, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=108945 bytes, Retrieved=true, Duration=0.292402ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_683, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_682, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063445ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_684, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_682, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.130042ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_685, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_D3__382503E5573EDB730EB335675F30EC7B84A4DFE0, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=25313 bytes, Retrieved=true, Duration=0.210039ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_686, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_685, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062659ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_687, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_685, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.102852ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_688, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0859DEF446DEA67B5__7DF8725310CBBE87306E553ECB4A4CBEA1AC6795, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=2461 bytes, Retrieved=true, Duration=0.171814ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_689, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_688, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062659ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_690, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_688, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079602ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_691, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0859DEF446DEA67B57400893DBFAC58__EDEFFDF430DFCBCE78FA9FAD0A31B08408863D6F, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=8054 bytes, Retrieved=true, Duration=0.171814ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_692, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_691, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057928ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_693, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_691, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079606ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/DynamicText/RotatingPlatform.uasset, AllOfLoadPackage_Duration=20.756699ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.038225ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.082362ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.040594ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.323946ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_249, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/DynamicText/RotatingPlatform.uasset, FlushAsyncLoading=0.009459ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.149354ms, TagPackageExports=0.711303ms, BeginCacheForCookedPlatformData=0.005517ms, SerializeImports=0.083938ms, GatherLocalizableTextData=0.002760ms, MarkNames=0.010639ms, SerializeSummary=0.009459ms, SerializeNames=0.039406ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.072114ms, SortExportsNonSeekfree=0.062265ms, SortExportsSeekfreeConstructor=0.007488ms, SortExportsSeekfreeInner=1.909688ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.012215ms, SerializeImportMap=0.004333ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011824ms, SerializeExports=0.037435ms, SerializeBulkData=0.006702ms, AsyncWrite=0.044532ms, UnaccountedTime=0.108369ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/DynamicText/NewBlueprint.uasset, AllOfLoadPackage_Duration=0.499688ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001576ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026010ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.007488ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.892185ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_250, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/DynamicText/NewBlueprint.uasset, FlushAsyncLoading=0.014976ms, FlushStreamingFunc=0.004336ms, BlockTillAllRequestsFinished=0.003152ms, ResetLoadersForSaveUnMarkAllObjects=0.084724ms, TagPackageExports=0.006307ms, BeginCacheForCookedPlatformData=0.002362ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/DynamicText/FloatingTextTemplate.uasset, AllOfLoadPackage_Duration=6.923895ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000391ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.022460ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026405ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.042561ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.145593ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_251, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/DynamicText/FloatingTextTemplate.uasset, FlushAsyncLoading=0.016157ms, FlushStreamingFunc=0.003155ms, BlockTillAllRequestsFinished=0.002757ms, ResetLoadersForSaveUnMarkAllObjects=0.097729ms, TagPackageExports=1.011196ms, BeginCacheForCookedPlatformData=0.006307ms, SerializeImports=0.083543ms, GatherLocalizableTextData=0.002362ms, MarkNames=0.016157ms, SerializeSummary=0.008278ms, SerializeNames=0.038225ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.069357ms, SortExportsNonSeekfree=0.079602ms, SortExportsSeekfreeConstructor=0.049654ms, SortExportsSeekfreeInner=2.197359ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.013400ms, SerializeImportMap=0.004333ms, SerializeExportMap=0.004336ms, SerializeDependencyMap=0.002366ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011429ms, SerializeExports=0.040982ms, SerializeBulkData=0.006307ms, AsyncWrite=0.052020ms, UnaccountedTime=0.095759ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_694, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8F51D548__39405B1ACA3C16B049BC30777D3AB2518C32D89B, StartTime=2015.12.10-06.22.36, HierarchicalDDC, DataSize=96300 bytes, Retrieved=true, Duration=0.364520ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_695, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_694, StartTime=2015.12.10-06.22.36, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115465ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
