DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-05.56.03, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.547372ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_724, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5C0AA41F4C806731052AAE8ADB125D3__488D9BD004FEE7E54CBF49ADF0B161DA581867EA, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=26622 bytes, Retrieved=true, Duration=0.315651ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_725, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_5C0AA41F4C8067310__85F84DD6E2D15EE58654A2C3345BA411EA8DCC0B, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.083938ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_726, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_57C9460347BCD3C6484F38BB2A2431A__9AB70B9863CF266F032FE2E881C03CDE44FB65A5, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=1508 bytes, Retrieved=true, Duration=0.081968ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_727, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_57C9460347BCD3C64__819316A29A6EF8C9868B3790B89C37D4D96EC155, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=661 bytes, Retrieved=true, Duration=0.070542ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_728, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf51DE2574__BC81CCD48EED1FBE0CB705A80C698E95B4C3A7B2, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=140823 bytes, Retrieved=true, Duration=0.894155ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_729, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_728, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.308167ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_730, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_728, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.357818ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_731, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf51DE2574__BE94E7848EBCFA90DC1288E651BACCB5ED780307, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=109065 bytes, Retrieved=true, Duration=2.895661ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_732, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_731, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.188923ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_733, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_731, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.443494ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_734, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_40A0A0A54B626DA8F5C7BBB569766028, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=7277 bytes, Retrieved=true, Duration=0.991885ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_735, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_734, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.370823ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_736, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_734, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.473283ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_737, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_A94DAE8E40B6DB2FFCFF8AB818EBCA31, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=1192646 bytes, Retrieved=true, Duration=3.642827ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_738, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_737, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.203736ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_739, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_737, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.521288ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Maps/Hub.umap, AllOfLoadPackage_Duration=1025.991585ms, AllOfLoadPackage_HitCount=21, ResolveRedirectors_Duration=0.204906ms, ResolveRedirectors_HitCount=21, CacheForCookedPlatformData_Duration=37.820924ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.206098ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=10.710157ms, SavePackageCacheForCookedPlatformData_HitCount=14, SaveCookedPackage_Duration=525.598306ms, SaveCookedPackage_HitCount=13, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_740, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3123B49F4B03DB6FA39988AC518C4__1C92DDEF3CED2BAF59E9F4563FA5DCC121BF934F, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.188764ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_741, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_740, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.163935ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3123B49F4B03DB6FA39988AC518C4__1C92DDEF3CED2BAF59E9F4563FA5DCC121BF934F, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.341266ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_742, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E84D6D64F045C203AC18BBC5E73F__F5D13B0AC1891E126EC971F873C3B2D3C0CEA320, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.154082ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_87, CachedDataProbablyExists, Parent=DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_86, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125710ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_743, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_742, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125315ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_88, GetCachedData, Parent=DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_86, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.169057ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_88, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E84D6D64F045C203AC18BBC5E73F__F5D13B0AC1891E126EC971F873C3B2D3C0CEA320, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.364911ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_744, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_BE7BB423410F720369926A8178770__87EC9EDED021EC93A12F25140514A4771BA779EB, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.152901ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_89, CachedDataProbablyExists, Parent=DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_88, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.131622ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_745, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_744, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115462ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_90, GetCachedData, Parent=DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_88, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.173785ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_72, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3123B49F4B03DB6FA39988AC518C4__D04ED106E4FA0C4621631DB8CF353BF6CC8F7976, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=3.026493ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_73, CachedDataProbablyExists, Parent=DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_72, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138320ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_746, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C8CB27A348C472C55E6E3C82AB8BB__AAFBB84257A033BEF16E85E13D71894FD7682A10, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.109553ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_747, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_746, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085119ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_74, GetCachedData, Parent=DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_72, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.975890ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_91, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E84D6D64F045C203AC18BBC5E73F__5EF91B7DD030C269B7D2AA218D0D78E3034F229D, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=2.937432ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_92, CachedDataProbablyExists, Parent=DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_91, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089455ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_748, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F03CE698445F648EBFE7658E17328__010A0D2BAC36B3305B902BEAA0362024FE6E6E5E, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.099305ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_749, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_748, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079602ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_93, GetCachedData, Parent=DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_91, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.860034ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_750, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_93D12FDD4EA6F9C7740EB29B0AEC444A__9640F0AFA946B8B2A2DE3518D65E60727D25BB7C, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.094578ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_751, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_750, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071328ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_752, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_547BFFA64282B909CD0A53A9EFDD63B4__34F988794D2820BDBF22F1097B684284D2F51472, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.117041ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_753, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_752, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088666ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_754, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_8BCD1F7C41392E921516A0994502CFB7__FE806FD828FD04943E5A6CB27002E8F1347BE500, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.109948ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_755, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_754, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087876ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_756, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9950750640C7F1F75ED56FA2D944A36C__183EDE42A0250E6E894F427C4EAA7E3CE03914DE, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.132803ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_757, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_756, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111129ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_758, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_70DC23A74778B6C68ADFAB8D771EE4A0__0E11E2EE6680C932136507BAC936518308B75D2F, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.134774ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_759, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_758, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099700ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_760, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A3BE491B43542BF027CEF093EBA54A8__ABA6B2E1916D30C361499D6BA8A4395299124CAA, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.165116ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_761, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_760, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.135958ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_762, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2D33D004455E5AA8E63B7D9FCDF9BFA__05AF7C280B436529450BC05E637BAD28115B3C24, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.150930ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_763, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_762, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124920ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_764, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_6294ACE142B49A6A0B9F979BA0F57A2__C3120582DF63E754CF0D3018088BCAA87A63DD94, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.125710ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_765, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_764, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.098124ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_766, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_AE27198542714805D41D9A8A2D7A71C9_0__C0688B29EC9DBCB5D29125EC32C0C43482D82A26, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.117827ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_767, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_766, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096157ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_768, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9C8B75EE49C9E5D2F2B952A298EA186__20619C18214D5641AC52B9DBB22DB3EC589130B6, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.149354ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_769, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_768, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121769ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_770, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B8086F3F4ABA215A8CDAFCBCFDE79A63_0__28CEA397845782101E8E0805ED805B53BB8B2FEB, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.149354ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_771, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_770, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.120193ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_772, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E21A6A6E4B72252A389A79B9717F5__76D40B8396F7629A223869AE4E2DED9A0FD881FB, StartTime=2015.12.10-05.56.41, HierarchicalDDC, Duration=0.161964ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3123B49F4B03DB6FA39988AC518C4__00E57D752DBC520920F368FE5CBD3BE2990FFC9E, StartTime=2015.12.10-05.56.41, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.829691ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_773, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_772, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.116646ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_76, CachedDataProbablyExists, Parent=DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_75, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.167482ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_77, GetCachedData, Parent=DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_75, StartTime=2015.12.10-05.56.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.827558ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
