DDCTransactionId83B0738D468809CE35FBC69067158AFA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.29.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.393216ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_154, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.011820ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.128467ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.089455ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.050440ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_25, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/ParticleSystems/PSysThumbnail_NoImage.uasset, FlushAsyncLoading=0.007488ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.004731ms, ResetLoadersForSaveUnMarkAllObjects=0.115857ms, TagPackageExports=0.056747ms, BeginCacheForCookedPlatformData=0.035074ms, SerializeImports=0.042167ms, GatherLocalizableTextData=0.001967ms, MarkNames=0.003155ms, SerializeSummary=0.007488ms, SerializeNames=0.011425ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007097ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.007883ms, SortExportsSeekfreeInner=0.136349ms, SortExportsSeekfree=0.001971ms, BuildDependencyMap=0.004727ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.001576ms, SerializeDependencyMap=0.001576ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010245ms, SerializeExports=0.035863ms, SerializeBulkData=0.013005ms, AsyncWrite=0.052415ms, UnaccountedTime=0.193488ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_155, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.016157ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.153296ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdCB6CFC144973C3AFD37FEFB6C706C73D_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.136349ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_26, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/ParticleSystems/PSysThumbnail_OOD.uasset, FlushAsyncLoading=0.006698ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.003546ms, ResetLoadersForSaveUnMarkAllObjects=0.102066ms, TagPackageExports=0.050835ms, BeginCacheForCookedPlatformData=0.039805ms, SerializeImports=0.060685ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.004731ms, SerializeSummary=0.013396ms, SerializeNames=0.021674ms, SerializeGatherableTextData=0.002760ms, BuildExportMap=0.011034ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.011824ms, SortExportsSeekfreeInner=0.189941ms, SortExportsSeekfree=0.002760ms, BuildDependencyMap=0.007093ms, SerializeImportMap=0.003152ms, SerializeExportMap=0.002366ms, SerializeDependencyMap=0.002366ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013396ms, SerializeExports=0.054382ms, SerializeBulkData=0.013400ms, AsyncWrite=0.068963ms, UnaccountedTime=0.170242ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_27, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorLandscapeResources/DataLayer.uasset, FlushAsyncLoading=0.007879ms, FlushStreamingFunc=0.004336ms, BlockTillAllRequestsFinished=0.004333ms, ResetLoadersForSaveUnMarkAllObjects=0.105616ms, TagPackageExports=0.009064ms, BeginCacheForCookedPlatformData=0.003152ms, SerializeImports=0.015762ms, GatherLocalizableTextData=0.003550ms, MarkNames=0.004727ms, SerializeSummary=0.009459ms, SerializeNames=0.016157ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.009064ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.011824ms, SortExportsSeekfreeInner=0.025220ms, SortExportsSeekfree=0.002362ms, BuildDependencyMap=0.006702ms, SerializeImportMap=0.003155ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011429ms, SerializeExports=0.007093ms, SerializeBulkData=0.007879ms, AsyncWrite=0.058323ms, UnaccountedTime=0.100095ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_28, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDamageTypes/DmgTypeBP_Environmental.uasset, FlushAsyncLoading=0.007093ms, FlushStreamingFunc=0.004727ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.096943ms, TagPackageExports=0.111524ms, BeginCacheForCookedPlatformData=0.005517ms, SerializeImports=0.031132ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005912ms, SerializeSummary=0.010639ms, SerializeNames=0.020493ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.022069ms, SortExportsNonSeekfree=0.007488ms, SortExportsSeekfreeConstructor=0.011429ms, SortExportsSeekfreeInner=0.170242ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.009850ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014186ms, SerializeExports=0.011824ms, SerializeBulkData=0.009064ms, AsyncWrite=0.096153ms, UnaccountedTime=0.176545ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_29, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Sphere.uasset, FlushAsyncLoading=0.011034ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.434667ms, TagPackageExports=0.095762ms, BeginCacheForCookedPlatformData=0.016548ms, SerializeImports=0.160389ms, GatherLocalizableTextData=0.005517ms, MarkNames=0.007488ms, SerializeSummary=0.013400ms, SerializeNames=0.042167ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.018127ms, SortExportsNonSeekfree=0.010643ms, SortExportsSeekfreeConstructor=0.011034ms, SortExportsSeekfreeInner=0.474859ms, SortExportsSeekfree=0.004727ms, BuildDependencyMap=0.011034ms, SerializeImportMap=0.003938ms, SerializeExportMap=0.003550ms, SerializeDependencyMap=0.003550ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024039ms, SerializeExports=0.076056ms, SerializeBulkData=0.010248ms, AsyncWrite=0.113096ms, UnaccountedTime=0.133988ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_156, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.013791ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=131375 bytes, Retrieved=true, Duration=0.831101ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_30, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoDistanceField.uasset, FlushAsyncLoading=0.007488ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.113495ms, TagPackageExports=0.162359ms, BeginCacheForCookedPlatformData=0.052016ms, SerializeImports=0.102460ms, GatherLocalizableTextData=0.004731ms, MarkNames=0.005517ms, SerializeSummary=0.011425ms, SerializeNames=0.061870ms, SerializeGatherableTextData=0.003546ms, BuildExportMap=0.014190ms, SortExportsNonSeekfree=0.007879ms, SortExportsSeekfreeConstructor=0.011824ms, SortExportsSeekfreeInner=0.365306ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.009459ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021283ms, SerializeExports=0.208464ms, SerializeBulkData=0.013005ms, AsyncWrite=0.098914ms, UnaccountedTime=0.184033ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_31, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultTextMaterialOpaque.uasset, FlushAsyncLoading=0.007879ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.124920ms, TagPackageExports=0.577319ms, BeginCacheForCookedPlatformData=0.009853ms, SerializeImports=0.705395ms, GatherLocalizableTextData=0.007879ms, MarkNames=0.008278ms, SerializeSummary=0.017338ms, SerializeNames=0.126500ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.042953ms, SortExportsNonSeekfree=0.016946ms, SortExportsSeekfreeConstructor=0.014186ms, SortExportsSeekfreeInner=1.356404ms, SortExportsSeekfree=0.011034ms, BuildDependencyMap=0.016946ms, SerializeImportMap=0.007093ms, SerializeExportMap=0.005517ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024434ms, SerializeExports=1.124296ms, SerializeBulkData=0.022855ms, AsyncWrite=0.149749ms, UnaccountedTime=0.153296ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_157, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.012215ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdCB6CFC144973C3AFD37FEFB6C706C73D_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.217926ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__BCC05532D8752724EDE6B77A32222320BD230C00, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.769231ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__A74983DD16C9F19298E271B929B3C0B3FE13FC9E, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.269942ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_32, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/S_Trigger.uasset, FlushAsyncLoading=0.009459ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.124134ms, TagPackageExports=0.065416ms, BeginCacheForCookedPlatformData=0.046108ms, SerializeImports=0.065416ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.005122ms, SerializeSummary=0.010643ms, SerializeNames=0.020094ms, SerializeGatherableTextData=0.002760ms, BuildExportMap=0.012215ms, SortExportsNonSeekfree=0.004731ms, SortExportsSeekfreeConstructor=0.012215ms, SortExportsSeekfreeInner=0.206497ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.007883ms, SerializeImportMap=0.004727ms, SerializeExportMap=0.003155ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014581ms, SerializeExports=0.063051ms, SerializeBulkData=0.086304ms, AsyncWrite=0.256542ms, UnaccountedTime=0.214376ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_158, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.012610ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=5952 bytes, Retrieved=true, Duration=0.152111ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_33, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/GradientTexture0.uasset, FlushAsyncLoading=0.014976ms, FlushStreamingFunc=0.007484ms, BlockTillAllRequestsFinished=0.004731ms, ResetLoadersForSaveUnMarkAllObjects=0.137925ms, TagPackageExports=0.057928ms, BeginCacheForCookedPlatformData=0.042167ms, SerializeImports=0.063054ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005517ms, SerializeSummary=0.013396ms, SerializeNames=0.026405ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.011034ms, SortExportsNonSeekfree=0.006698ms, SortExportsSeekfreeConstructor=0.064630ms, SortExportsSeekfreeInner=0.245899ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.009064ms, SerializeImportMap=0.007879ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016943ms, SerializeExports=0.059113ms, SerializeBulkData=0.015371ms, AsyncWrite=0.151720ms, UnaccountedTime=0.176545ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_159, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1EC0B18B47E75959952584B5D8D9E__5D32C5A80AA193E64972D68AD2859B2FE31550F2, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.014186ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1EC0B18B47E75959952584B5D8D9E__5D32C5A80AA193E64972D68AD2859B2FE31550F2, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=1186 bytes, Retrieved=true, Duration=0.188366ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_34, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/Black.uasset, FlushAsyncLoading=0.006307ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.108369ms, TagPackageExports=0.052806ms, BeginCacheForCookedPlatformData=0.041772ms, SerializeImports=0.059508ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.004727ms, SerializeSummary=0.010248ms, SerializeNames=0.018127ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.010248ms, SortExportsNonSeekfree=0.005517ms, SortExportsSeekfreeConstructor=0.012610ms, SortExportsSeekfreeInner=0.201765ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.007883ms, SerializeImportMap=0.003152ms, SerializeExportMap=0.002757ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012610ms, SerializeExports=0.053596ms, SerializeBulkData=0.009064ms, AsyncWrite=0.111129ms, UnaccountedTime=0.159208ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_160, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.016946ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.154871ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_35, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Float.uasset, FlushAsyncLoading=0.006698ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.105217ms, TagPackageExports=0.059903ms, BeginCacheForCookedPlatformData=0.043742ms, SerializeImports=0.059899ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.004333ms, SerializeSummary=0.009853ms, SerializeNames=0.015762ms, SerializeGatherableTextData=0.010639ms, BuildExportMap=0.011034ms, SortExportsNonSeekfree=0.004731ms, SortExportsSeekfreeConstructor=0.011425ms, SortExportsSeekfreeInner=0.204131ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003152ms, SerializeExportMap=0.003155ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014976ms, SerializeExports=0.055563ms, SerializeBulkData=0.009064ms, AsyncWrite=0.075661ms, UnaccountedTime=0.193886ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_161, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.12.10-06.29.46, HierarchicalDDC, Duration=0.014581ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.12.10-06.29.46, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.128467ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_36, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Director.uasset, FlushAsyncLoading=0.009853ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.120193ms, TagPackageExports=0.058323ms, BeginCacheForCookedPlatformData=0.041772ms, SerializeImports=0.063840ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.005517ms, SerializeSummary=0.012610ms, SerializeNames=0.019703ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.012215ms, SortExportsNonSeekfree=0.009853ms, SortExportsSeekfreeConstructor=0.019308ms, SortExportsSeekfreeInner=0.223048ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.008274ms, SerializeImportMap=0.027586ms, SerializeExportMap=0.003155ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.056747ms, SerializeBulkData=0.009455ms, AsyncWrite=0.180878ms, UnaccountedTime=1.203112ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
