DDCTransactionId689AC54C48F42F77137CDB81AF147490_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-07.36.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546958ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_980, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE88849BE__2B315815B1C0C29A17373B486A5F93F416C442C4, StartTime=2015.11.17-07.43.22, HierarchicalDDC, DataSize=60812 bytes, Retrieved=true, Duration=16.542236ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_981, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_980, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.190303ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_982, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_980, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=16.257423ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_983, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf3B6CC27D__E7117728F2DC6D8A49E54F148DC975B599E8D586, StartTime=2015.11.17-07.43.22, HierarchicalDDC, DataSize=96356 bytes, Retrieved=true, Duration=10.735646ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_984, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_983, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.180040ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_985, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_983, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=10.436293ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_986, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf3B6CC27D__3C35DB378E7080E55291358936CBCA29FD7C29E7, StartTime=2015.11.17-07.43.22, HierarchicalDDC, DataSize=63158 bytes, Retrieved=true, Duration=5.687703ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_987, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_986, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.202704ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_988, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_986, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=5.394764ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_989, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_E2__79BC9A5E01D88F37264937F355A13F3CD9FF1715, StartTime=2015.11.17-07.43.22, HierarchicalDDC, DataSize=1510069 bytes, Retrieved=true, Duration=50.121071ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_990, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_989, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=4.479170ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_991, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_989, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=44.476128ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_992, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B4F3977F4BE0FD37709B9E8848E6CD8__20218F02CCC983F144E729A0B9C0F686EA15768E, StartTime=2015.11.17-07.43.22, HierarchicalDDC, DataSize=595350 bytes, Retrieved=true, Duration=57.193916ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_993, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_992, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=31.694193ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_994, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_992, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=25.002800ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_995, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B4F3977F4BE0FD377__DB7C465277BEC9DBE35B0C87F77C13B99C876E58, StartTime=2015.11.17-07.43.22, HierarchicalDDC, DataSize=2317 bytes, Retrieved=true, Duration=32.736366ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_996, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_995, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=20.900383ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_997, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_995, StartTime=2015.11.17-07.43.22, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=11.748738ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/KidInBed.uasset, AllOfLoadPackage_Duration=487.361755ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005133ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044473ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015393ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.588696ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_378, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/KidInBed.uasset, FlushAsyncLoading=0.022665ms, FlushStreamingFunc=0.003852ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=0.952370ms, TagPackageExports=0.044476ms, BeginCacheForCookedPlatformData=0.003420ms, SerializeImports=0.059444ms, GatherLocalizableTextData=0.002563ms, MarkNames=0.008129ms, SerializeSummary=0.007696ms, SerializeNames=0.038486ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.133425ms, SortExportsNonSeekfree=0.008982ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.560217ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.005558ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015397ms, SerializeExports=1.145240ms, SerializeBulkData=0.016250ms, AsyncWrite=0.819799ms, UnaccountedTime=4.992775ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/phongE1.uasset, AllOfLoadPackage_Duration=3.960438ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001285ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043619ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006415ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.804672ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_379, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/phongE1.uasset, FlushAsyncLoading=0.021812ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=1.290210ms, TagPackageExports=0.004277ms, BeginCacheForCookedPlatformData=0.002138ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/phong1.uasset, AllOfLoadPackage_Duration=4.539043ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001281ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041481ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.007268ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.869246ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_380, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/phong1.uasset, FlushAsyncLoading=0.021812ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=1.367185ms, TagPackageExports=0.004277ms, BeginCacheForCookedPlatformData=0.002138ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/lambert5.uasset, AllOfLoadPackage_Duration=8.042324ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000425ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001281ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043191ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009838ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=131.664343ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_381, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/lambert5.uasset, FlushAsyncLoading=0.020098ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=131.048096ms, TagPackageExports=0.005562ms, BeginCacheForCookedPlatformData=0.002567ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/lambert2.uasset, AllOfLoadPackage_Duration=78.885451ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001710ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050891ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009410ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.761049ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_382, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/lambert2.uasset, FlushAsyncLoading=0.024375ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=1.154218ms, TagPackageExports=0.004273ms, BeginCacheForCookedPlatformData=0.002138ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/bear.uasset, AllOfLoadPackage_Duration=0.026513ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003848ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047896ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014544ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.522412ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_383, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/bear.uasset, FlushAsyncLoading=0.019241ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=1.323566ms, TagPackageExports=0.041485ms, BeginCacheForCookedPlatformData=0.003420ms, SerializeImports=0.053454ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.004705ms, SerializeSummary=0.007696ms, SerializeNames=0.030365ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.015821ms, SortExportsNonSeekfree=0.006415ms, SortExportsSeekfreeConstructor=0.007700ms, SortExportsSeekfreeInner=0.634626ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.011548ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015397ms, SerializeExports=0.280961ms, SerializeBulkData=0.011977ms, AsyncWrite=0.197146ms, UnaccountedTime=5.998600ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/ToonTeddy_Mat.uasset, AllOfLoadPackage_Duration=0.032075ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007272ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.065427ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017531ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=12.940168ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_384, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/ToonTeddy_Mat.uasset, FlushAsyncLoading=0.035923ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.005558ms, ResetLoadersForSaveUnMarkAllObjects=1.013525ms, TagPackageExports=0.228792ms, BeginCacheForCookedPlatformData=0.005558ms, SerializeImports=0.255734ms, GatherLocalizableTextData=0.002991ms, MarkNames=0.003852ms, SerializeSummary=0.008553ms, SerializeNames=0.057302ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.014968ms, SortExportsNonSeekfree=0.005558ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.638049ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.006843ms, SerializeImportMap=0.002567ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017103ms, SerializeExports=0.333138ms, SerializeBulkData=0.008553ms, AsyncWrite=0.083819ms, UnaccountedTime=9.247434ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Props/ToonTeddy.uasset, AllOfLoadPackage_Duration=1647.264097ms, AllOfLoadPackage_HitCount=117422, ResolveRedirectors_Duration=4.353732ms, ResolveRedirectors_HitCount=117422, CacheForCookedPlatformData_Duration=9096.133303ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.063289ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.092797ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=71.981091ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_998, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73D5AB814328A325CE837CAC7A742__CDEE3C2EA8E40D40DF8EA1A011158DF8C5C53353, StartTime=2015.11.17-07.43.23, HierarchicalDDC, Duration=70.528374ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_999, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_998, StartTime=2015.11.17-07.43.23, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=70.462090ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73D5AB814328A325CE837CAC7A742__CDEE3C2EA8E40D40DF8EA1A011158DF8C5C53353, StartTime=2015.11.17-07.43.32, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=12.405608ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_49, CachedDataProbablyExists, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_48, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.324585ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_50, GetCachedData, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_48, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=12.039970ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_51, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73D5AB814328A325CE837CAC7A742__262909456E73904ED3E1E7A44B1FBE992765D087, StartTime=2015.11.17-07.43.32, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=167.769714ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_52, CachedDataProbablyExists, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_51, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=13.137739ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_53, GetCachedData, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_51, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=154.227844ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73D5AB814328A325CE837CAC7A742__1757D8A0C01EA412FD306923943F643BDCB4C630, StartTime=2015.11.17-07.43.32, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=83.391991ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_43, CachedDataProbablyExists, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_42, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.187311ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_44, GetCachedData, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_42, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=83.077667ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_49, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73D5AB814328A325CE837CAC7A742__A6B737E8A7D9F01040CEE80FC463F79B377ACCC9, StartTime=2015.11.17-07.43.32, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=107.395813ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_50, CachedDataProbablyExists, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_49, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=71.500412ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73D5AB814328A325CE837CAC7A742__4AB212C098A5B8FAA2711984945DA0339F5081B1, StartTime=2015.11.17-07.43.32, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=90.395134ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_46, CachedDataProbablyExists, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_45, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=64.283447ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_51, GetCachedData, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_49, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=35.833385ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_47, GetCachedData, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_45, StartTime=2015.11.17-07.43.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=26.058662ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
