DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-06.20.15, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.533704ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_77, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/RemoveSurfaceMaterial.uasset, FlushAsyncLoading=0.016678ms, FlushStreamingFunc=0.006840ms, BlockTillAllRequestsFinished=0.005990ms, ResetLoadersForSaveUnMarkAllObjects=6.548129ms, TagPackageExports=0.077404ms, BeginCacheForCookedPlatformData=0.006843ms, SerializeImports=0.105202ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.003420ms, SerializeSummary=0.008982ms, SerializeNames=0.029508ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.007696ms, SortExportsNonSeekfree=0.003420ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.275835ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.005558ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.090662ms, SerializeBulkData=0.008125ms, AsyncWrite=0.065431ms, UnaccountedTime=128.736237ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_78, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.011973ms, FlushStreamingFunc=0.005562ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=2.529956ms, TagPackageExports=0.122305ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.155661ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.003848ms, SerializeSummary=0.008125ms, SerializeNames=0.058163ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.005987ms, SortExportsSeekfreeConstructor=0.006840ms, SortExportsSeekfreeInner=0.411827ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.008978ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002995ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017531ms, SerializeExports=0.249319ms, SerializeBulkData=0.009410ms, AsyncWrite=0.084247ms, UnaccountedTime=5.310517ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_79, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/M_InvalidLightmapSettings.uasset, FlushAsyncLoading=0.009410ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=2.841286ms, TagPackageExports=0.390869ms, BeginCacheForCookedPlatformData=0.010692ms, SerializeImports=0.437912ms, GatherLocalizableTextData=0.005987ms, MarkNames=0.008982ms, SerializeSummary=0.014111ms, SerializeNames=0.092372ms, SerializeGatherableTextData=0.003848ms, BuildExportMap=0.039343ms, SortExportsNonSeekfree=0.020098ms, SortExportsSeekfreeConstructor=0.013687ms, SortExportsSeekfreeInner=1.079809ms, SortExportsSeekfree=0.012401ms, BuildDependencyMap=0.016250ms, SerializeImportMap=0.005558ms, SerializeExportMap=0.004705ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.028223ms, SerializeExports=0.642326ms, SerializeBulkData=0.025660ms, AsyncWrite=0.161223ms, UnaccountedTime=12.844801ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_204, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.015397ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_80, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/InvalidLightmapSettings.uasset, FlushAsyncLoading=0.008125ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=2.744209ms, TagPackageExports=0.081681ms, BeginCacheForCookedPlatformData=0.047900ms, SerializeImports=0.066712ms, GatherLocalizableTextData=0.002991ms, MarkNames=0.005133ms, SerializeSummary=0.011545ms, SerializeNames=0.018388ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.011120ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.012830ms, SortExportsSeekfreeInner=0.215534ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002995ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015821ms, SerializeExports=0.061154ms, SerializeBulkData=0.038914ms, AsyncWrite=0.165500ms, UnaccountedTime=24.866381ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_205, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=24.463110ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_206, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__23B11D0C14DC5B9C0C0D81B28ED055E07DD24DBD, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.551663ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_207, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__87E57DDE6EEE045F0A3F4444DC7E5DDBEB9DA85E, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.133853ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_208, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__8A675B9A7E86ED55344E993623F4FE067048B76B, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.065856ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_81, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/GizmoMaterial.uasset, FlushAsyncLoading=0.007696ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=23.249880ms, TagPackageExports=0.125300ms, BeginCacheForCookedPlatformData=0.005987ms, SerializeImports=0.245042ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.010692ms, SerializeSummary=0.011548ms, SerializeNames=0.070561ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.095367ms, SortExportsNonSeekfree=0.072699ms, SortExportsSeekfreeConstructor=0.011548ms, SortExportsSeekfreeInner=0.472121ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.011120ms, SerializeImportMap=0.002995ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.001285ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011973ms, SerializeExports=0.164643ms, SerializeBulkData=0.008125ms, AsyncWrite=0.070561ms, UnaccountedTime=17.037880ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_209, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.013255ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_82, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Good64x64TilingNoiseHighFreq.uasset, FlushAsyncLoading=0.005987ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003852ms, ResetLoadersForSaveUnMarkAllObjects=6.871428ms, TagPackageExports=0.061583ms, BeginCacheForCookedPlatformData=0.029080ms, SerializeImports=0.043619ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003848ms, SerializeSummary=0.008125ms, SerializeNames=0.018392ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007268ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.140268ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005558ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.001714ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011545ms, SerializeExports=0.038490ms, SerializeBulkData=0.008125ms, AsyncWrite=0.085529ms, UnaccountedTime=17.472368ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_210, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=4399 bytes, Retrieved=true, Duration=30.934263ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_211, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.011120ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_83, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultBokeh.uasset, FlushAsyncLoading=0.006415ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=22.582747ms, TagPackageExports=0.085957ms, BeginCacheForCookedPlatformData=0.075694ms, SerializeImports=0.072699ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.005990ms, SerializeSummary=0.009835ms, SerializeNames=0.022236ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.011973ms, SortExportsSeekfreeInner=0.214677ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.003424ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.003424ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018388ms, SerializeExports=0.065003ms, SerializeBulkData=0.011545ms, AsyncWrite=0.084244ms, UnaccountedTime=9.277799ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_212, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=14.427949ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_213, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.012830ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_84, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/PreintegratedSkinBRDF.uasset, FlushAsyncLoading=0.008125ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=2.660390ms, TagPackageExports=0.094935ms, BeginCacheForCookedPlatformData=0.047043ms, SerializeImports=0.065856ms, GatherLocalizableTextData=0.003424ms, MarkNames=0.005130ms, SerializeSummary=0.011120ms, SerializeNames=0.018816ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.011116ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.013683ms, SortExportsSeekfreeInner=0.206981ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.009835ms, SerializeImportMap=0.003848ms, SerializeExportMap=0.003424ms, SerializeDependencyMap=0.002563ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017535ms, SerializeExports=0.098787ms, SerializeBulkData=0.011545ms, AsyncWrite=0.139412ms, UnaccountedTime=13.487126ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_214, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=9.161480ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_215, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.012401ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_85, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/MiniFont.uasset, FlushAsyncLoading=0.005987ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=1.956057ms, TagPackageExports=0.049606ms, BeginCacheForCookedPlatformData=0.037204ms, SerializeImports=0.042766ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002991ms, SerializeSummary=0.007272ms, SerializeNames=0.014111ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.009835ms, SortExportsNonSeekfree=0.004277ms, SortExportsSeekfreeConstructor=0.011548ms, SortExportsSeekfreeInner=0.156946ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009835ms, SerializeExports=0.038490ms, SerializeBulkData=0.010692ms, AsyncWrite=0.076976ms, UnaccountedTime=12.521926ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_216, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=2358 bytes, Retrieved=true, Duration=0.094511ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_217, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.011545ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_86, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WeightMapPlaceholderTexture.uasset, FlushAsyncLoading=0.005987ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=6.461315ms, TagPackageExports=0.082966ms, BeginCacheForCookedPlatformData=0.046186ms, SerializeImports=0.067141ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.005130ms, SerializeSummary=0.010692ms, SerializeNames=0.016678ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.004705ms, SortExportsSeekfreeConstructor=0.011545ms, SortExportsSeekfreeInner=0.200994ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015393ms, SerializeExports=0.057735ms, SerializeBulkData=0.010692ms, AsyncWrite=0.107337ms, UnaccountedTime=47.123264ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_218, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=368 bytes, Retrieved=true, Duration=14.941126ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_219, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.17-06.23.00, HierarchicalDDC, Duration=0.016678ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_87, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultWhiteGrid.uasset, FlushAsyncLoading=0.005562ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=3.022179ms, TagPackageExports=0.080824ms, BeginCacheForCookedPlatformData=0.046186ms, SerializeImports=0.065003ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.005133ms, SerializeSummary=0.010692ms, SerializeNames=0.017535ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.011116ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.012401ms, SortExportsSeekfreeInner=0.202704ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.007700ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002991ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014111ms, SerializeExports=0.058163ms, SerializeBulkData=0.012401ms, AsyncWrite=0.085529ms, UnaccountedTime=2258.564697ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_220, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.17-06.23.00, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=28.857611ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_221, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__9A38B2F617A79EF17C1CB578F9AD55BBF0BC16C0, StartTime=2015.11.17-06.23.01, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.063721ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_88, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPhysicalMaterial.uasset, FlushAsyncLoading=0.008978ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=75.482666ms, TagPackageExports=0.006843ms, BeginCacheForCookedPlatformData=0.002567ms, SerializeImports=0.012401ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.004277ms, SerializeSummary=0.008553ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.007696ms, SortExportsNonSeekfree=0.003420ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.040628ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.002563ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010692ms, SerializeExports=0.006415ms, SerializeBulkData=0.026941ms, AsyncWrite=0.063721ms, UnaccountedTime=33.032726ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_89, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoTiny.uasset, FlushAsyncLoading=0.008982ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.005987ms, ResetLoadersForSaveUnMarkAllObjects=3.227025ms, TagPackageExports=0.012830ms, BeginCacheForCookedPlatformData=0.002991ms, SerializeImports=0.024378ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.004277ms, SerializeSummary=0.007268ms, SerializeNames=0.024803ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.005562ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.123162ms, SortExportsSeekfree=0.005133ms, BuildDependencyMap=0.006843ms, SerializeImportMap=0.014540ms, SerializeExportMap=0.004277ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011548ms, SerializeExports=0.794996ms, SerializeBulkData=8641.580078ms, AsyncWrite=0.099212ms, UnaccountedTime=6.011862ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_90, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorBlueprintResources/StandardMacros.uasset, FlushAsyncLoading=0.008553ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=1.195271ms, TagPackageExports=21.885258ms, BeginCacheForCookedPlatformData=0.014111ms, SerializeImports=0.025231ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.005558ms, SerializeSummary=0.008553ms, SerializeNames=0.011977ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.013258ms, SortExportsNonSeekfree=0.004701ms, SortExportsSeekfreeConstructor=0.007272ms, SortExportsSeekfreeInner=0.116747ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.006415ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001714ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.008125ms, SerializeBulkData=0.006415ms, AsyncWrite=0.078257ms, UnaccountedTime=14.360811ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
