DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.125086ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/myHUD.uasset, AllOfLoadPackage_Duration=0.576533ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001971ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.086300ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011425ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.790119ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_261, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/myHUD.uasset, FlushAsyncLoading=0.018917ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.004333ms, ResetLoadersForSaveUnMarkAllObjects=0.091031ms, TagPackageExports=0.005912ms, BeginCacheForCookedPlatformData=0.002757ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Fungeons__Cue.uasset, AllOfLoadPackage_Duration=2.322674ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.057533ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001576ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.115860ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018917ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.642898ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_262, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Fungeons__Cue.uasset, FlushAsyncLoading=0.054777ms, FlushStreamingFunc=0.007488ms, BlockTillAllRequestsFinished=0.007883ms, ResetLoadersForSaveUnMarkAllObjects=0.219107ms, TagPackageExports=0.011429ms, BeginCacheForCookedPlatformData=0.004333ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Flash1_Cue.uasset, AllOfLoadPackage_Duration=1.821805ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001185ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008274ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.268366ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025615ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.600731ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_263, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Flash1_Cue.uasset, FlushAsyncLoading=0.040982ms, FlushStreamingFunc=0.008278ms, BlockTillAllRequestsFinished=0.005912ms, ResetLoadersForSaveUnMarkAllObjects=0.166692ms, TagPackageExports=0.012215ms, BeginCacheForCookedPlatformData=0.004727ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Dungeon2_Cue.uasset, AllOfLoadPackage_Duration=1.430884ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005912ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.136744ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021279ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.230698ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_264, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Dungeon2_Cue.uasset, FlushAsyncLoading=0.023644ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.005122ms, ResetLoadersForSaveUnMarkAllObjects=0.159994ms, TagPackageExports=0.008669ms, BeginCacheForCookedPlatformData=0.003546ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/DummyOrbRotate.uasset, AllOfLoadPackage_Duration=0.065416ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000786ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.323929ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.143442ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.526875ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=23.538079ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_265, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/DummyOrbRotate.uasset, FlushAsyncLoading=0.027191ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.005912ms, ResetLoadersForSaveUnMarkAllObjects=0.172999ms, TagPackageExports=6.333176ms, BeginCacheForCookedPlatformData=0.018522ms, SerializeImports=0.213981ms, GatherLocalizableTextData=0.002760ms, MarkNames=0.022855ms, SerializeSummary=0.009459ms, SerializeNames=0.108369ms, SerializeGatherableTextData=0.001580ms, BuildExportMap=0.208858ms, SortExportsNonSeekfree=0.249844ms, SortExportsSeekfreeConstructor=0.007488ms, SortExportsSeekfreeInner=4.069213ms, SortExportsSeekfree=0.011034ms, BuildDependencyMap=0.052020ms, SerializeImportMap=0.017732ms, SerializeExportMap=0.014581ms, SerializeDependencyMap=0.005912ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019703ms, SerializeExports=0.175759ms, SerializeBulkData=0.011034ms, AsyncWrite=0.094578ms, UnaccountedTime=0.154871ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Damage3_Cue.uasset, AllOfLoadPackage_Duration=1.832053ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005912ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.213981ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019703ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.661025ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_266, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Damage3_Cue.uasset, FlushAsyncLoading=0.053201ms, FlushStreamingFunc=0.009064ms, BlockTillAllRequestsFinished=0.007488ms, ResetLoadersForSaveUnMarkAllObjects=0.155661ms, TagPackageExports=0.009850ms, BeginCacheForCookedPlatformData=0.004336ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_679, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD74C7042__A37C7B7CF959CACD9EE83481BBCDB773073C6CB6, StartTime=2015.12.10-06.16.06, HierarchicalDDC, DataSize=391708 bytes, Retrieved=true, Duration=1.123901ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_680, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_679, StartTime=2015.12.10-06.16.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.243932ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_681, GetCachedData, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_679, StartTime=2015.12.10-06.16.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.543822ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_682, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD74C7042__68FB68F105F4B8FA544BC60800E31E37AD8CCB25, StartTime=2015.12.10-06.16.06, HierarchicalDDC, DataSize=291524 bytes, Retrieved=true, Duration=0.860658ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_683, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_682, StartTime=2015.12.10-06.16.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.187974ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_684, GetCachedData, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_682, StartTime=2015.12.10-06.16.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.399984ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_685, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__AE4BAC871ABD901FB8D57505725AF0C2AED3BF90, StartTime=2015.12.10-06.16.06, HierarchicalDDC, DataSize=37497 bytes, Retrieved=true, Duration=0.504416ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_686, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_05A1D3A745BE299E3E27C8974CF8CEB__A39BD7F1F58A0C8C25129C734ECF1023B5025CED, StartTime=2015.12.10-06.16.06, HierarchicalDDC, DataSize=36220 bytes, Retrieved=true, Duration=0.447277ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_687, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_05A1D3A745BE299E3__02B5269A72B82B77C8858C58BDE7E4A854A80CE3, StartTime=2015.12.10-06.16.06, HierarchicalDDC, DataSize=6697 bytes, Retrieved=true, Duration=0.245508ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Cylinder_BP.uasset, AllOfLoadPackage_Duration=44.775162ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001185ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.325900ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.294767ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.243936ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=15.054047ms, SaveCookedPackage_HitCount=2, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_267, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Cylinder_BP.uasset, FlushAsyncLoading=0.034284ms, FlushStreamingFunc=0.006307ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.212405ms, TagPackageExports=2.279326ms, BeginCacheForCookedPlatformData=0.012219ms, SerializeImports=0.156447ms, GatherLocalizableTextData=0.002362ms, MarkNames=0.013005ms, SerializeSummary=0.009853ms, SerializeNames=0.099305ms, SerializeGatherableTextData=0.004336ms, BuildExportMap=0.104431ms, SortExportsNonSeekfree=0.261270ms, SortExportsSeekfreeConstructor=0.009064ms, SortExportsSeekfreeInner=3.893457ms, SortExportsSeekfree=0.019312ms, BuildDependencyMap=0.042167ms, SerializeImportMap=0.006307ms, SerializeExportMap=0.007093ms, SerializeDependencyMap=0.004333ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027981ms, SerializeExports=0.122555ms, SerializeBulkData=0.009459ms, AsyncWrite=0.091817ms, UnaccountedTime=0.189155ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_268, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cylinder.uasset, FlushAsyncLoading=0.019312ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.004333ms, ResetLoadersForSaveUnMarkAllObjects=0.163544ms, TagPackageExports=0.072904ms, BeginCacheForCookedPlatformData=0.005517ms, SerializeImports=0.094183ms, GatherLocalizableTextData=0.004336ms, MarkNames=0.007488ms, SerializeSummary=0.012215ms, SerializeNames=0.050835ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.023250ms, SortExportsNonSeekfree=0.011034ms, SortExportsSeekfreeConstructor=0.011034ms, SortExportsSeekfreeInner=0.767659ms, SortExportsSeekfree=0.004333ms, BuildDependencyMap=0.009459ms, SerializeImportMap=0.004333ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001967ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017736ms, SerializeExports=0.089061ms, SerializeBulkData=0.011429ms, AsyncWrite=0.085514ms, UnaccountedTime=0.111919ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Clown_BP.uasset, AllOfLoadPackage_Duration=0.701059ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000391ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002760ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.098124ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011824ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.967849ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_269, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Clown_BP.uasset, FlushAsyncLoading=0.019312ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.005122ms, ResetLoadersForSaveUnMarkAllObjects=0.097729ms, TagPackageExports=0.006303ms, BeginCacheForCookedPlatformData=0.002760ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Chime2_Cue.uasset, AllOfLoadPackage_Duration=1.237787ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011034ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.163935ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017334ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.534525ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_270, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Chime2_Cue.uasset, FlushAsyncLoading=0.041381ms, FlushStreamingFunc=0.004727ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.141870ms, TagPackageExports=0.008669ms, BeginCacheForCookedPlatformData=0.003546ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_688, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__6C28CE03A5C1E33886F013C2BED44AFCE11A3124, StartTime=2015.12.10-06.16.07, HierarchicalDDC, DataSize=514284 bytes, Retrieved=true, Duration=1.016319ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_689, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__19393E45F868C3F326DDBC7436BCBAA6A04B5C26, StartTime=2015.12.10-06.16.07, HierarchicalDDC, DataSize=386908 bytes, Retrieved=true, Duration=0.952087ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_690, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__C08A1973F3D0A6F310BEBD500428A54AD81CE26F, StartTime=2015.12.10-06.16.07, HierarchicalDDC, DataSize=500487 bytes, Retrieved=true, Duration=1.490787ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_691, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__D868F222013716FCAE9C4BA9F9B54A7BED6D3F0D, StartTime=2015.12.10-06.16.07, HierarchicalDDC, DataSize=376635 bytes, Retrieved=true, Duration=1.142029ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Child.uasset, AllOfLoadPackage_Duration=426.129516ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.067782ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.307772ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.103246ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.814948ms, SavePackageCacheForCookedPlatformData_HitCount=4, SaveCookedPackage_Duration=45.684293ms, SaveCookedPackage_HitCount=3, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_271, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Child.uasset, FlushAsyncLoading=0.021674ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.250239ms, TagPackageExports=14.428258ms, BeginCacheForCookedPlatformData=0.026796ms, SerializeImports=0.367671ms, GatherLocalizableTextData=0.005126ms, MarkNames=0.037041ms, SerializeSummary=0.020888ms, SerializeNames=0.208069ms, SerializeGatherableTextData=0.006307ms, BuildExportMap=0.440575ms, SortExportsNonSeekfree=0.574954ms, SortExportsSeekfreeConstructor=0.035468ms, SortExportsSeekfreeInner=6.264605ms, SortExportsSeekfree=0.011034ms, BuildDependencyMap=0.060294ms, SerializeImportMap=0.012219ms, SerializeExportMap=0.009455ms, SerializeDependencyMap=0.003941ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020098ms, SerializeExports=0.126895ms, SerializeBulkData=0.007879ms, AsyncWrite=0.066996ms, UnaccountedTime=0.116251ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_272, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/MaterialLayerFunctions/MatLayerBlend_Simple.uasset, FlushAsyncLoading=0.049651ms, FlushStreamingFunc=0.006307ms, BlockTillAllRequestsFinished=0.008274ms, ResetLoadersForSaveUnMarkAllObjects=0.231322ms, TagPackageExports=0.185609ms, BeginCacheForCookedPlatformData=0.009064ms, SerializeImports=0.299893ms, GatherLocalizableTextData=0.007093ms, MarkNames=0.013005ms, SerializeSummary=0.028372ms, SerializeNames=0.079211ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.087090ms, SortExportsNonSeekfree=0.178907ms, SortExportsSeekfreeConstructor=0.018131ms, SortExportsSeekfreeInner=0.528060ms, SortExportsSeekfree=0.005908ms, BuildDependencyMap=0.028770ms, SerializeImportMap=0.004727ms, SerializeExportMap=0.006698ms, SerializeDependencyMap=0.006702ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.039011ms, SerializeExports=0.200585ms, SerializeBulkData=0.011429ms, AsyncWrite=0.099704ms, UnaccountedTime=0.169057ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_273, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/MaterialLayerFunctions/MatLayerBlend_NormalBlend.uasset, FlushAsyncLoading=0.036255ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.006303ms, ResetLoadersForSaveUnMarkAllObjects=0.167876ms, TagPackageExports=0.161570ms, BeginCacheForCookedPlatformData=0.007093ms, SerializeImports=0.290830ms, GatherLocalizableTextData=0.007488ms, MarkNames=0.014186ms, SerializeSummary=0.020493ms, SerializeNames=0.110734ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.114281ms, SortExportsNonSeekfree=0.093397ms, SortExportsSeekfreeConstructor=0.014186ms, SortExportsSeekfreeInner=0.557221ms, SortExportsSeekfree=0.007488ms, BuildDependencyMap=0.029162ms, SerializeImportMap=0.005517ms, SerializeExportMap=0.007093ms, SerializeDependencyMap=0.006307ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030342ms, SerializeExports=0.165511ms, SerializeBulkData=0.014976ms, AsyncWrite=0.163935ms, UnaccountedTime=0.159994ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Blueprints/Castle_in_the_Sky_Cue.uasset, AllOfLoadPackage_Duration=1.350492ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003941ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.112705ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017732ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.363106ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_274, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Blueprints/Castle_in_the_Sky_Cue.uasset, FlushAsyncLoading=0.059899ms, FlushStreamingFunc=0.012215ms, BlockTillAllRequestsFinished=0.008274ms, ResetLoadersForSaveUnMarkAllObjects=0.194676ms, TagPackageExports=0.009459ms, BeginCacheForCookedPlatformData=0.003938ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
