DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.02.32, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.192236ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_209, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_207, StartTime=2015.12.10-06.02.40, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=3.165994ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/Maps/MainMenu.umap, AllOfLoadPackage_Duration=956.740450ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.193097ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003941ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053201ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011429ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.907551ms, SaveCookedPackage_HitCount=1, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
SavePackageTransactionId6D59674E42BA798C96F1EEA0F6ACE1BF_171, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Maps/MainMenu.umap, FlushAsyncLoading=0.014186ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.003546ms, ResetLoadersForSaveUnMarkAllObjects=0.124924ms, TagPackageExports=0.007488ms, BeginCacheForCookedPlatformData=0.002366ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Maps/MainMenu.umap, AllOfLoadPackage_Duration=0.049260ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.074089ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.038620ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.165910ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.171624ms, SaveCookedPackage_HitCount=1, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
SavePackageTransactionId6D59674E42BA798C96F1EEA0F6ACE1BF_172, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Maps/MainMenu.umap, FlushAsyncLoading=0.014186ms, FlushStreamingFunc=0.006698ms, BlockTillAllRequestsFinished=0.003155ms, ResetLoadersForSaveUnMarkAllObjects=0.138320ms, TagPackageExports=1.603886ms, BeginCacheForCookedPlatformData=0.012610ms, SerializeImports=0.164721ms, GatherLocalizableTextData=0.002760ms, MarkNames=0.016157ms, SerializeSummary=0.010245ms, SerializeNames=0.048473ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.144627ms, SortExportsNonSeekfree=0.055168ms, SortExportsSeekfreeConstructor=0.007883ms, SortExportsSeekfreeInner=3.774840ms, SortExportsSeekfree=0.009064ms, BuildDependencyMap=0.036255ms, SerializeImportMap=0.009064ms, SerializeExportMap=0.004727ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017732ms, SerializeExports=0.063054ms, SerializeBulkData=0.008274ms, AsyncWrite=0.078816ms, UnaccountedTime=0.178121ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_210, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDE553745__67606D414AD7E0659B1F1778E47E017BC7967CA2, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=546864 bytes, Retrieved=true, Duration=1.480538ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_211, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufDE553745__6C7F34EBEAA7D77B277537F6028C386224E05A6C, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=439594 bytes, Retrieved=true, Duration=1.043510ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_212, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf102738C0__9EDE17042702AF1FD7D374334755B9078B3209DC, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=139558 bytes, Retrieved=true, Duration=1.177497ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_213, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_212, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.441365ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_214, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_212, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.543822ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_215, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf102738C0__BCB228643836F7EA12549224B7937B3014417A12, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=132605 bytes, Retrieved=true, Duration=0.563525ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_216, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_215, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.169452ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_217, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_215, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.258118ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_218, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf1C6725EB__FC24934D35320ADBEC60C5A9D308A9DF27182238, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=140783 bytes, Retrieved=true, Duration=0.621457ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_219, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_218, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.199795ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_220, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_218, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.279795ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_221, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf1C6725EB__912625207967D84FE75619E76F2C77B113A3DB8F, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=109035 bytes, Retrieved=true, Duration=0.382252ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_222, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_221, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.132017ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_223, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_221, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.153687ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_224, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8FFD66AA__C26E9785E007BCEDB650C18E7006442413376618, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=146675 bytes, Retrieved=true, Duration=0.396438ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_225, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_224, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107583ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_226, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_224, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.171028ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_227, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf8FFD66AA__FF6A4046A41E41286AC70111F9E4196000905DEC, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=113289 bytes, Retrieved=true, Duration=0.416141ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_228, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_227, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115070ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_229, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_227, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.191912ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_230, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_E2__79BC9A5E01D88F37264937F355A13F3CD9FF1715, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=1510069 bytes, Retrieved=true, Duration=2.226129ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_231, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_230, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090636ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_232, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_230, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.132570ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_233, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B4F3977F4BE0FD37709B9E8848E6CD8__20218F02CCC983F144E729A0B9C0F686EA15768E, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=595350 bytes, Retrieved=true, Duration=1.348916ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_234, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_233, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.169452ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_235, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_233, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.741255ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_236, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B4F3977F4BE0FD377__DB7C465277BEC9DBE35B0C87F77C13B99C876E58, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=2317 bytes, Retrieved=true, Duration=0.722337ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_237, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_236, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.375945ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_238, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_236, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.273880ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_239, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_05__9E8A70043B0327FD71E54D2C801E7667C6CE8BBF, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=12649 bytes, Retrieved=true, Duration=0.301860ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_240, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_239, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.106793ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_241, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_239, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.146989ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_242, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9EE490EE429EDCAEA3E8E6AF66739B0__075C30E904F92D1AA6B758494CFB411E54C87642, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=4756 bytes, Retrieved=true, Duration=0.412200ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_243, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_242, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109158ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_244, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_242, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.260092ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_245, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_9EE490EE429EDCAEA__26F1EB0FC8305BA2F79C5E1971122D2EDF8CE2F7, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=1141 bytes, Retrieved=true, Duration=0.238020ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_246, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_245, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079997ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_247, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_245, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.124920ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_248, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufC9952472__65F3A8FE9D363D509D6BA919BCE340DC3B09A96F, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=92392 bytes, Retrieved=true, Duration=0.840560ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_249, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_248, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.314474ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_250, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_248, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.360578ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_251, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufC9952472__639E64A5A17115A698E576E9F16E16BC4D20132C, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=60794 bytes, Retrieved=true, Duration=0.784997ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_252, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_251, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.283338ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_253, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_251, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.398017ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_254, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF575D520__64D6B68BEC97B686377C06EACC8CACC8651E5126, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=92392 bytes, Retrieved=true, Duration=0.725493ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_255, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_254, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.276249ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_256, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_254, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.330627ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_257, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF575D520__3B1DC85DDE17A4DA0A90B1EE1D6D09288D35BAEB, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=60794 bytes, Retrieved=true, Duration=0.506386ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_258, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_257, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.201765ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_259, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_257, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.217922ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_260, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBC41DB06__AEEFA918FF4E0C5D24E56E77DAE89BE316D777D1, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=92392 bytes, Retrieved=true, Duration=0.388164ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_261, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_260, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.116251ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_262, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_260, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.176545ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_263, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBC41DB06__F46014BE408F77C4D46F8BE32A7BDC2E33D8EC8C, StartTime=2015.12.10-06.02.41, HierarchicalDDC, DataSize=60812 bytes, Retrieved=true, Duration=0.401169ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_264, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_263, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.144623ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_265, GetCachedData, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_263, StartTime=2015.12.10-06.02.41, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.180092ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
