DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.06.48, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=3.216833ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_310, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Starter_Wind06.uasset, FlushAsyncLoading=0.072509ms, FlushStreamingFunc=0.007488ms, BlockTillAllRequestsFinished=0.008669ms, ResetLoadersForSaveUnMarkAllObjects=0.196248ms, TagPackageExports=0.011824ms, BeginCacheForCookedPlatformData=0.003938ms, SerializeImports=0.034288ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.005912ms, SerializeSummary=0.018913ms, SerializeNames=0.029951ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.013795ms, SortExportsNonSeekfree=0.003941ms, SortExportsSeekfreeConstructor=0.014186ms, SortExportsSeekfreeInner=0.184819ms, SortExportsSeekfree=0.004336ms, BuildDependencyMap=0.012610ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.002757ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019308ms, SerializeExports=0.207286ms, SerializeBulkData=0.012610ms, AsyncWrite=0.166301ms, UnaccountedTime=0.130832ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_574, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_E75A4F2F4CCFF455DEA17FBBE7ACBDC4, StartTime=2015.12.10-06.07.08, HierarchicalDDC, DataSize=320348 bytes, Retrieved=true, Duration=3.294464ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Starter_Wind05.uasset, AllOfLoadPackage_Duration=5.588371ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014976ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.163149ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.054777ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.305893ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_311, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Starter_Wind05.uasset, FlushAsyncLoading=0.087880ms, FlushStreamingFunc=0.011824ms, BlockTillAllRequestsFinished=0.011425ms, ResetLoadersForSaveUnMarkAllObjects=0.312503ms, TagPackageExports=0.022065ms, BeginCacheForCookedPlatformData=0.007488ms, SerializeImports=0.054382ms, GatherLocalizableTextData=0.007488ms, MarkNames=0.009064ms, SerializeSummary=0.030346ms, SerializeNames=0.041772ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.023253ms, SortExportsNonSeekfree=0.009064ms, SortExportsSeekfreeConstructor=0.024825ms, SortExportsSeekfreeInner=0.252996ms, SortExportsSeekfree=0.009459ms, BuildDependencyMap=0.013791ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.002366ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027981ms, SerializeExports=0.233293ms, SerializeBulkData=0.015367ms, AsyncWrite=0.228170ms, UnaccountedTime=0.271123ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_575, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_B61A001F430257DF762D2EB2E8AF2447, StartTime=2015.12.10-06.07.08, HierarchicalDDC, DataSize=1149101 bytes, Retrieved=true, Duration=9.707242ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Starter_Music_Cue.uasset, AllOfLoadPackage_Duration=28.914444ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016157ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.209253ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.052016ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.346089ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_312, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Starter_Music_Cue.uasset, FlushAsyncLoading=0.068963ms, FlushStreamingFunc=0.007488ms, BlockTillAllRequestsFinished=0.007093ms, ResetLoadersForSaveUnMarkAllObjects=0.275850ms, TagPackageExports=0.021674ms, BeginCacheForCookedPlatformData=0.007488ms, SerializeImports=0.051621ms, GatherLocalizableTextData=0.005126ms, MarkNames=0.005908ms, SerializeSummary=0.018917ms, SerializeNames=0.026401ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.013400ms, SortExportsNonSeekfree=0.009459ms, SortExportsSeekfreeConstructor=0.012215ms, SortExportsSeekfreeInner=0.236049ms, SortExportsSeekfree=0.004731ms, BuildDependencyMap=0.013005ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.002366ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.003938ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.034288ms, SerializeExports=0.030342ms, SerializeBulkData=0.011820ms, AsyncWrite=0.132408ms, UnaccountedTime=0.332601ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Starter_Music01.uasset, AllOfLoadPackage_Duration=0.139896ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014581ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.236444ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.148963ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.860841ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_313, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Starter_Music01.uasset, FlushAsyncLoading=0.241566ms, FlushStreamingFunc=0.018522ms, BlockTillAllRequestsFinished=0.011824ms, ResetLoadersForSaveUnMarkAllObjects=0.269152ms, TagPackageExports=0.020489ms, BeginCacheForCookedPlatformData=0.009853ms, SerializeImports=0.058323ms, GatherLocalizableTextData=0.007488ms, MarkNames=0.011429ms, SerializeSummary=0.031918ms, SerializeNames=0.046499ms, SerializeGatherableTextData=0.004731ms, BuildExportMap=0.028372ms, SortExportsNonSeekfree=0.008672ms, SortExportsSeekfreeConstructor=0.027977ms, SortExportsSeekfreeInner=0.281762ms, SortExportsSeekfree=0.005912ms, BuildDependencyMap=0.021283ms, SerializeImportMap=0.011429ms, SerializeExportMap=0.009064ms, SerializeDependencyMap=0.004727ms, SerializeStringAssetReferenceMap=0.006698ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.043742ms, SerializeExports=1.621224ms, SerializeBulkData=0.096153ms, AsyncWrite=1.270495ms, UnaccountedTime=0.460282ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_576, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_CD469D784CE5A724E7AC91BFEB714703, StartTime=2015.12.10-06.07.08, HierarchicalDDC, DataSize=361308 bytes, Retrieved=true, Duration=4.191775ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Starter_Birds01.uasset, AllOfLoadPackage_Duration=7.566627ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016551ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.179697ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.046104ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.813852ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_314, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Starter_Birds01.uasset, FlushAsyncLoading=0.034284ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.190731ms, TagPackageExports=0.016551ms, BeginCacheForCookedPlatformData=0.005122ms, SerializeImports=0.051230ms, GatherLocalizableTextData=0.004336ms, MarkNames=0.007093ms, SerializeSummary=0.024825ms, SerializeNames=0.039410ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.026006ms, SortExportsNonSeekfree=0.007883ms, SortExportsSeekfreeConstructor=0.025220ms, SortExportsSeekfreeInner=0.249449ms, SortExportsSeekfree=0.009064ms, BuildDependencyMap=0.022069ms, SerializeImportMap=0.007879ms, SerializeExportMap=0.003155ms, SerializeDependencyMap=0.004336ms, SerializeStringAssetReferenceMap=0.004333ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030737ms, SerializeExports=0.407871ms, SerializeBulkData=0.021674ms, AsyncWrite=0.324320ms, UnaccountedTime=0.292800ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Starter_Background_Cue.uasset, AllOfLoadPackage_Duration=4.369106ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.032313ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.230141ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.071332ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.528547ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_315, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Starter_Background_Cue.uasset, FlushAsyncLoading=0.066601ms, FlushStreamingFunc=0.013791ms, BlockTillAllRequestsFinished=0.008278ms, ResetLoadersForSaveUnMarkAllObjects=0.207283ms, TagPackageExports=0.029556ms, BeginCacheForCookedPlatformData=0.005122ms, SerializeImports=0.059899ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.006698ms, SerializeSummary=0.014186ms, SerializeNames=0.030346ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.024825ms, SortExportsNonSeekfree=0.035860ms, SortExportsSeekfreeConstructor=0.013005ms, SortExportsSeekfreeInner=0.324719ms, SortExportsSeekfree=0.006698ms, BuildDependencyMap=0.017732ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.004333ms, SerializeStringAssetReferenceMap=0.004336ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.040982ms, SerializeExports=0.046898ms, SerializeBulkData=0.011820ms, AsyncWrite=0.169847ms, UnaccountedTime=0.304226ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_577, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_8D7626FF43F2E7CB0FFEF1819DF93FE0, StartTime=2015.12.10-06.07.08, HierarchicalDDC, DataSize=62356 bytes, Retrieved=true, Duration=0.713278ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Smoke01_Cue.uasset, AllOfLoadPackage_Duration=5.753096ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001971ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014581ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.213195ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.050049ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.755927ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_316, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Smoke01_Cue.uasset, FlushAsyncLoading=0.065025ms, FlushStreamingFunc=0.005908ms, BlockTillAllRequestsFinished=0.007093ms, ResetLoadersForSaveUnMarkAllObjects=0.208467ms, TagPackageExports=0.014186ms, BeginCacheForCookedPlatformData=0.003152ms, SerializeImports=0.096943ms, GatherLocalizableTextData=0.007093ms, MarkNames=0.004731ms, SerializeSummary=0.014186ms, SerializeNames=0.037435ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.013005ms, SortExportsNonSeekfree=0.009459ms, SortExportsSeekfreeConstructor=0.011429ms, SortExportsSeekfreeInner=0.286885ms, SortExportsSeekfree=0.004336ms, BuildDependencyMap=0.011034ms, SerializeImportMap=0.005122ms, SerializeExportMap=0.004336ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.004336ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.041377ms, SerializeExports=0.047684ms, SerializeBulkData=0.018127ms, AsyncWrite=0.169452ms, UnaccountedTime=0.373188ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Smoke01.uasset, AllOfLoadPackage_Duration=0.130046ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016157ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.236049ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.050440ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.090104ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_317, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Smoke01.uasset, FlushAsyncLoading=0.077631ms, FlushStreamingFunc=0.014976ms, BlockTillAllRequestsFinished=0.008669ms, ResetLoadersForSaveUnMarkAllObjects=0.526879ms, TagPackageExports=0.022069ms, BeginCacheForCookedPlatformData=0.009459ms, SerializeImports=0.060689ms, GatherLocalizableTextData=0.007488ms, MarkNames=0.014186ms, SerializeSummary=0.135168ms, SerializeNames=0.051621ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.024039ms, SortExportsNonSeekfree=0.008669ms, SortExportsSeekfreeConstructor=0.023644ms, SortExportsSeekfreeInner=0.275064ms, SortExportsSeekfree=0.017732ms, BuildDependencyMap=0.024829ms, SerializeImportMap=0.004727ms, SerializeExportMap=0.002757ms, SerializeDependencyMap=0.005122ms, SerializeStringAssetReferenceMap=0.004731ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.053201ms, SerializeExports=0.104822ms, SerializeBulkData=0.015371ms, AsyncWrite=0.286099ms, UnaccountedTime=0.322353ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_578, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_0FAD57094FBF376C3B9BEAB26FA94F10, StartTime=2015.12.10-06.07.08, HierarchicalDDC, DataSize=46296 bytes, Retrieved=true, Duration=0.943810ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Light02_Cue.uasset, AllOfLoadPackage_Duration=13.465926ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.003546ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.024825ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.551313ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.273094ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.262077ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_318, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Light02_Cue.uasset, FlushAsyncLoading=0.126105ms, FlushStreamingFunc=0.013795ms, BlockTillAllRequestsFinished=0.014972ms, ResetLoadersForSaveUnMarkAllObjects=0.590719ms, TagPackageExports=0.033893ms, BeginCacheForCookedPlatformData=0.010245ms, SerializeImports=0.160389ms, GatherLocalizableTextData=0.010639ms, MarkNames=0.009853ms, SerializeSummary=0.064231ms, SerializeNames=0.273883ms, SerializeGatherableTextData=0.005122ms, BuildExportMap=0.030737ms, SortExportsNonSeekfree=0.053991ms, SortExportsSeekfreeConstructor=0.029553ms, SortExportsSeekfreeInner=0.294771ms, SortExportsSeekfree=0.009064ms, BuildDependencyMap=0.040982ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.003941ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.037830ms, SerializeExports=0.046898ms, SerializeBulkData=0.013396ms, AsyncWrite=0.190731ms, UnaccountedTime=0.598598ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Light02.uasset, AllOfLoadPackage_Duration=0.141080ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001185ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.019312ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.310134ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.061475ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.563081ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_319, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Light02.uasset, FlushAsyncLoading=0.098914ms, FlushStreamingFunc=0.019703ms, BlockTillAllRequestsFinished=0.012215ms, ResetLoadersForSaveUnMarkAllObjects=1.832053ms, TagPackageExports=0.039011ms, BeginCacheForCookedPlatformData=0.017341ms, SerializeImports=0.067387ms, GatherLocalizableTextData=0.006698ms, MarkNames=0.009853ms, SerializeSummary=0.033494ms, SerializeNames=0.071723ms, SerializeGatherableTextData=0.011429ms, BuildExportMap=0.037435ms, SortExportsNonSeekfree=0.008669ms, SortExportsSeekfreeConstructor=0.027195ms, SortExportsSeekfreeInner=0.368852ms, SortExportsSeekfree=0.018917ms, BuildDependencyMap=0.033494ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.001971ms, SerializeDependencyMap=0.004727ms, SerializeStringAssetReferenceMap=0.004336ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.035070ms, SerializeExports=0.070933ms, SerializeBulkData=0.014581ms, AsyncWrite=0.589538ms, UnaccountedTime=0.327475ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_579, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_C4D28CFB48657B048091C99E4EA56881, StartTime=2015.12.10-06.07.08, HierarchicalDDC, DataSize=51613 bytes, Retrieved=true, Duration=0.746377ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Light01_Cue.uasset, AllOfLoadPackage_Duration=6.199978ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014976ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.182062ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063051ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.330486ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_320, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Light01_Cue.uasset, FlushAsyncLoading=0.199400ms, FlushStreamingFunc=0.016551ms, BlockTillAllRequestsFinished=0.015762ms, ResetLoadersForSaveUnMarkAllObjects=0.344027ms, TagPackageExports=0.063840ms, BeginCacheForCookedPlatformData=0.008278ms, SerializeImports=0.100095ms, GatherLocalizableTextData=0.009853ms, MarkNames=0.009850ms, SerializeSummary=0.037439ms, SerializeNames=0.066202ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.033893ms, SortExportsNonSeekfree=0.020098ms, SortExportsSeekfreeConstructor=0.024430ms, SortExportsSeekfreeInner=0.485502ms, SortExportsSeekfree=0.018522ms, BuildDependencyMap=0.033889ms, SerializeImportMap=0.004333ms, SerializeExportMap=0.004336ms, SerializeDependencyMap=0.005517ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.047289ms, SerializeExports=0.050835ms, SerializeBulkData=0.016157ms, AsyncWrite=0.160389ms, UnaccountedTime=0.411019ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Audio/Light01.uasset, AllOfLoadPackage_Duration=0.127286ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.020098ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.368461ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.062656ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.139984ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_321, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Audio/Light01.uasset, FlushAsyncLoading=0.056747ms, FlushStreamingFunc=0.006303ms, BlockTillAllRequestsFinished=0.007488ms, ResetLoadersForSaveUnMarkAllObjects=0.195067ms, TagPackageExports=0.016551ms, BeginCacheForCookedPlatformData=0.005912ms, SerializeImports=0.048470ms, GatherLocalizableTextData=0.007488ms, MarkNames=0.008274ms, SerializeSummary=0.024434ms, SerializeNames=0.035860ms, SerializeGatherableTextData=0.003546ms, BuildExportMap=0.024039ms, SortExportsNonSeekfree=0.007883ms, SortExportsSeekfreeConstructor=0.024430ms, SortExportsSeekfreeInner=0.233293ms, SortExportsSeekfree=0.011429ms, BuildDependencyMap=0.020098ms, SerializeImportMap=0.023250ms, SerializeExportMap=0.008669ms, SerializeDependencyMap=0.004333ms, SerializeStringAssetReferenceMap=0.003155ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.038225ms, SerializeExports=0.077236ms, SerializeBulkData=0.017736ms, AsyncWrite=0.202160ms, UnaccountedTime=0.228170ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
