DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.27.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.509538ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/Mailbox.uasset, AllOfLoadPackage_Duration=29.536292ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002760ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.083543ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014581ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.992674ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_365, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Mailbox.uasset, FlushAsyncLoading=0.040196ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.004731ms, ResetLoadersForSaveUnMarkAllObjects=0.185214ms, TagPackageExports=0.011425ms, BeginCacheForCookedPlatformData=0.002366ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/lambert2.uasset, AllOfLoadPackage_Duration=0.820071ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001185ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003941ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.182062ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015762ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.913467ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_366, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/lambert2.uasset, FlushAsyncLoading=0.063449ms, FlushStreamingFunc=0.008274ms, BlockTillAllRequestsFinished=0.005517ms, ResetLoadersForSaveUnMarkAllObjects=0.173394ms, TagPackageExports=0.006698ms, BeginCacheForCookedPlatformData=0.003152ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/lambert1.uasset, AllOfLoadPackage_Duration=0.886276ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001971ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.163540ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009850ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.932775ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_367, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/lambert1.uasset, FlushAsyncLoading=0.039011ms, FlushStreamingFunc=0.005126ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.090636ms, TagPackageExports=0.006303ms, BeginCacheForCookedPlatformData=0.003155ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/blinn1.uasset, AllOfLoadPackage_Duration=0.607662ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001971ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.080783ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011820ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.797607ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_368, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/blinn1.uasset, FlushAsyncLoading=0.018522ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.003546ms, ResetLoadersForSaveUnMarkAllObjects=0.095364ms, TagPackageExports=0.005912ms, BeginCacheForCookedPlatformData=0.002757ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, AllOfLoadPackage_Duration=0.893362ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=0.857901ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.067782ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.074089ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.171747ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_761, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.12.10-06.27.23, HierarchicalDDC, Duration=0.012610ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=0.567071ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_369, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, FlushAsyncLoading=0.021677ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.113100ms, TagPackageExports=0.036255ms, BeginCacheForCookedPlatformData=0.025220ms, SerializeImports=0.040196ms, GatherLocalizableTextData=0.002362ms, MarkNames=0.003550ms, SerializeSummary=0.007879ms, SerializeNames=0.018522ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.006698ms, SortExportsNonSeekfree=0.003550ms, SortExportsSeekfreeConstructor=0.007879ms, SortExportsSeekfreeInner=0.141867ms, SortExportsSeekfree=0.002760ms, BuildDependencyMap=0.006698ms, SerializeImportMap=0.002760ms, SerializeExportMap=0.002366ms, SerializeDependencyMap=0.002366ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013396ms, SerializeExports=0.091031ms, SerializeBulkData=0.012610ms, AsyncWrite=0.153687ms, UnaccountedTime=0.219893ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, AllOfLoadPackage_Duration=0.850808ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.724308ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.121374ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.096548ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.997173ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_762, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C49FDA8C4EFE04B87EBA5CB5A57D2__068B523AE52B2D61E14EDFB3764754121E26AA52, StartTime=2015.12.10-06.27.23, HierarchicalDDC, Duration=0.020098ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_101, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C49FDA8C4EFE04B87EBA5CB5A57D2__068B523AE52B2D61E14EDFB3764754121E26AA52, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=0.157632ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_370, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, FlushAsyncLoading=0.052016ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.134379ms, TagPackageExports=0.053201ms, BeginCacheForCookedPlatformData=0.057139ms, SerializeImports=0.072118ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005912ms, SerializeSummary=0.012215ms, SerializeNames=0.022069ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.010643ms, SortExportsNonSeekfree=0.005122ms, SortExportsSeekfreeConstructor=0.013396ms, SortExportsSeekfreeInner=0.215165ms, SortExportsSeekfree=0.002760ms, BuildDependencyMap=0.008669ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014976ms, SerializeExports=0.061870ms, SerializeBulkData=0.010639ms, AsyncWrite=0.077240ms, UnaccountedTime=0.182457ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_on.uasset, AllOfLoadPackage_Duration=1.051389ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.564709ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.160784ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.151321ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.799761ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_763, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BBBF743419EE004ACC16E9959BCC__756112131578C37DFF9953878E2BB3763ED27608, StartTime=2015.12.10-06.27.23, HierarchicalDDC, Duration=0.015367ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_102, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BBBF743419EE004ACC16E9959BCC__756112131578C37DFF9953878E2BB3763ED27608, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.146993ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_371, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton1_on.uasset, FlushAsyncLoading=0.031132ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004731ms, ResetLoadersForSaveUnMarkAllObjects=0.247873ms, TagPackageExports=0.053987ms, BeginCacheForCookedPlatformData=0.042561ms, SerializeImports=0.075664ms, GatherLocalizableTextData=0.003938ms, MarkNames=0.005126ms, SerializeSummary=0.013396ms, SerializeNames=0.024039ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.011824ms, SortExportsNonSeekfree=0.005122ms, SortExportsSeekfreeConstructor=0.013795ms, SortExportsSeekfreeInner=0.738889ms, SortExportsSeekfree=0.012610ms, BuildDependencyMap=0.017732ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.003941ms, SerializeStringAssetReferenceMap=0.003155ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026796ms, SerializeExports=0.137925ms, SerializeBulkData=0.014581ms, AsyncWrite=0.468947ms, UnaccountedTime=0.300679ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, AllOfLoadPackage_Duration=2.833400ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003546ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.128862ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019316ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.250560ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_372, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, FlushAsyncLoading=0.033889ms, FlushStreamingFunc=0.006702ms, BlockTillAllRequestsFinished=0.006303ms, ResetLoadersForSaveUnMarkAllObjects=0.194281ms, TagPackageExports=0.015367ms, BeginCacheForCookedPlatformData=0.004336ms, SerializeImports=0.043742ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.006698ms, SerializeSummary=0.015762ms, SerializeNames=0.048079ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.030342ms, SortExportsNonSeekfree=0.005912ms, SortExportsSeekfreeConstructor=0.013791ms, SortExportsSeekfreeInner=0.238415ms, SortExportsSeekfree=0.004731ms, BuildDependencyMap=0.011034ms, SerializeImportMap=0.004333ms, SerializeExportMap=0.002760ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018127ms, SerializeExports=0.016946ms, SerializeBulkData=0.009853ms, AsyncWrite=0.091422ms, UnaccountedTime=0.167876ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, AllOfLoadPackage_Duration=1.759149ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003546ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.118222ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012614ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.716197ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_373, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, FlushAsyncLoading=0.033103ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.119798ms, TagPackageExports=0.015371ms, BeginCacheForCookedPlatformData=0.003941ms, SerializeImports=0.037041ms, GatherLocalizableTextData=0.003155ms, MarkNames=0.006303ms, SerializeSummary=0.011429ms, SerializeNames=0.043742ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.026796ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.011824ms, SortExportsSeekfreeInner=0.191912ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.009853ms, SerializeImportMap=0.003938ms, SerializeExportMap=0.003155ms, SerializeDependencyMap=0.002366ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014976ms, SerializeExports=0.021279ms, SerializeBulkData=0.009459ms, AsyncWrite=0.068173ms, UnaccountedTime=0.103250ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/MobileResources/T_MobileMenu2.uasset, AllOfLoadPackage_Duration=0.811003ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.001185ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=2.012935ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.906765ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.156838ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.173485ms, SaveCookedPackage_HitCount=1, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_764, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.12.10-06.27.23, HierarchicalDDC, Duration=0.012219ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_103, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.182852ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__750E7BCF3B0A4D07B3E732ACF4661AE1B9FDC2C2, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.607271ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_82, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__DC3244ED1DA22A9DFBF8BB794FFE6F9D436D1D74, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.152111ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__0D4C4BDB3A0A12F9E8F8362AC007EA958A932054, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.221863ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_374, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileMenu2.uasset, FlushAsyncLoading=0.081968ms, FlushStreamingFunc=0.013795ms, BlockTillAllRequestsFinished=0.009850ms, ResetLoadersForSaveUnMarkAllObjects=0.203740ms, TagPackageExports=0.039801ms, BeginCacheForCookedPlatformData=0.033103ms, SerializeImports=0.059899ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.004727ms, SerializeSummary=0.015371ms, SerializeNames=0.026006ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.009853ms, SortExportsNonSeekfree=0.003941ms, SortExportsSeekfreeConstructor=0.011034ms, SortExportsSeekfreeInner=0.191126ms, SortExportsSeekfree=0.002366ms, BuildDependencyMap=0.007484ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.002757ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.208858ms, SerializeBulkData=0.013791ms, AsyncWrite=0.163935ms, UnaccountedTime=0.286888ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_765, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.112705ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_766, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=0.076056ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_767, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.126500ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_768, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.072904ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=36.561068ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000786ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009455ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.108372ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.367671ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=21.982275ms, SaveCookedPackage_HitCount=2, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
SavePackageTransactionId4C4B06334E1710E99629A3905CC20EA8_375, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.020493ms, FlushStreamingFunc=0.004727ms, BlockTillAllRequestsFinished=0.002757ms, ResetLoadersForSaveUnMarkAllObjects=0.176940ms, TagPackageExports=0.142656ms, BeginCacheForCookedPlatformData=0.005122ms, SerializeImports=0.140291ms, GatherLocalizableTextData=0.002757ms, MarkNames=0.011034ms, SerializeSummary=0.009064ms, SerializeNames=0.049260ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.063054ms, SortExportsNonSeekfree=0.085909ms, SortExportsSeekfreeConstructor=0.006698ms, SortExportsSeekfreeInner=3.803607ms, SortExportsSeekfree=0.009064ms, BuildDependencyMap=0.023644ms, SerializeImportMap=0.004731ms, SerializeExportMap=0.004333ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015371ms, SerializeExports=0.104036ms, SerializeBulkData=0.008274ms, AsyncWrite=0.069752ms, UnaccountedTime=0.151720ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_769, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.12.10-06.27.23, HierarchicalDDC, Duration=0.014186ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_104, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.12.10-06.27.23, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.223834ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
